Date Time: 14:52:28.111 16/10/2025
Type interrogator: FBG-scan 908
ID number: F13421-0009-008
Software version: v3.1.9
Active channel: 0
Integration Time [탎]: 116
High Sensitivity: FALSE
Sample Speed [Hz]: 10
Data interleave: 1
Noise Threshold: 7.191210
Comment: 

Index	Wav0	Type	Comp	Unit	k	S1	S2	Wav Ref	CTE
0-1	1510.4280	Strain	-	탎train	7.77E-7				
0-2	1513.6678	Strain	-	탎train	7.77E-7				
0-3	1516.6871	Strain	-	탎train	7.77E-7				
0-4	1519.7917	Strain	-	탎train	7.77E-7				
0-5	1522.7472	Strain	-	탎train	7.77E-7				
0-6	1525.9406	Strain	-	탎train	7.77E-7				
0-7	1529.1541	Strain	-	탎train	7.77E-7				
0-8	1532.1046	Strain	-	탎train	7.77E-7				
0-9	1535.3142	Strain	-	탎train	7.77E-7				
0-10	1538.5461	Strain	-	탎train	7.77E-7				
0-11	1541.4628	Strain	-	탎train	7.77E-7				
0-12	1544.4116	Strain	-	탎train	7.77E-7				
0-13	1547.6195	Strain	-	탎train	7.77E-7				
0-14	1550.7592	Strain	-	탎train	7.77E-7				
0-15	1553.8148	Strain	-	탎train	7.77E-7				
0-16	1556.9086	Strain	-	탎train	7.77E-7				
0-17	1559.9211	Strain	-	탎train	7.77E-7				
0-18	1563.2593	Strain	-	탎train	7.77E-7				
0-19	1566.2601	Strain	-	탎train	7.77E-7				
0-20	1569.1705	Strain	-	탎train	7.77E-7				
0-21	1572.6766	Strain	-	탎train	7.77E-7				
0-22	1575.4857	Strain	-	탎train	7.77E-7				
0-23	1578.6252	Strain	-	탎train	7.77E-7				
0-24	1581.6816	Strain	-	탎train	7.77E-7				
0-25	1584.8284	Strain	-	탎train	7.77E-7				
0-26	1588.7567	Strain	-	탎train	7.77E-7				

Date	Time	LineNumber	System status	0-1	0-2	0-3	0-4	0-5	0-6	0-7	0-8	0-9	0-10	0-11	0-12	0-13	0-14	0-15	0-16	0-17	0-18	0-19	0-20	0-21	0-22	0-23	0-24	0-25	0-26
2025/10/16	14:54:59	2710	0 0 0 0	0.5	2.5	0.2	-0.3	-5.3	-4.4	2.5	-0.2	-1.0	-2.3	3.5	-0.9	-4.0	-8.3	-1.4	-6.6	-7.2	-2.4	0.2	31.3	10.6	-12.4	-6.8	-2.1	8.7	51.5
2025/10/16	14:54:59	2711	0 0 0 0	0.5	2.1	0.2	-0.3	-5.4	-4.2	2.5	-0.3	-0.9	-2.5	3.5	-1.0	-3.9	-8.3	-1.5	-6.6	-7.0	-2.3	0.0	31.3	10.7	-12.4	-6.8	-1.8	8.7	51.5
2025/10/16	14:54:59	2712	0 0 0 0	0.5	2.3	0.3	-0.2	-5.3	-4.2	2.5	-0.2	-0.9	-2.5	3.4	-0.9	-3.9	-8.3	-1.4	-6.8	-6.8	-2.3	-0.2	31.3	11.0	-12.5	-6.6	-1.8	8.7	51.7
2025/10/16	14:55:00	2713	0 0 0 0	0.5	2.1	0.2	-0.5	-5.6	-4.1	2.5	-0.5	-0.9	-2.5	3.5	-1.0	-3.9	-8.1	-1.5	-6.8	-6.8	-2.2	-0.3	31.3	11.2	-12.5	-6.7	-1.6	8.7	51.7
2025/10/16	14:55:00	2714	0 0 0 0	0.2	2.1	0.3	-0.5	-5.5	-3.9	2.5	-0.5	-0.9	-2.3	3.2	-1.2	-3.8	-8.1	-1.5	-6.8	-6.9	-2.3	-0.5	31.3	11.7	-12.4	-6.8	-1.6	8.7	51.7
2025/10/16	14:55:00	2715	0 0 0 0	0.5	2.1	0.3	-0.5	-5.8	-3.9	2.5	-0.5	-1.0	-2.5	3.2	-1.2	-3.9	-8.1	-1.8	-6.9	-7.0	-2.4	-0.6	31.3	11.7	-12.6	-6.8	-1.5	8.7	52.0
2025/10/16	14:55:00	2716	0 0 0 0	0.3	2.0	0.3	-0.5	-5.8	-3.9	2.5	-0.5	-1.0	-2.3	3.4	-1.2	-3.8	-8.1	-1.7	-7.1	-7.0	-2.3	-0.8	31.1	12.0	-12.4	-6.8	-1.5	8.7	51.7
2025/10/16	14:55:00	2717	0 0 0 0	0.2	1.8	0.3	-0.5	-5.8	-3.9	2.5	-0.6	-1.1	-2.3	3.2	-1.2	-4.0	-8.1	-1.8	-7.1	-6.8	-2.3	-0.9	31.3	12.3	-12.4	-6.7	-1.5	8.7	51.7
2025/10/16	14:55:00	2718	0 0 0 0	0.3	2.1	0.3	-0.5	-5.8	-4.1	2.3	-0.6	-0.9	-2.2	3.2	-1.3	-4.2	-8.1	-1.8	-6.9	-6.7	-2.1	-1.2	31.3	12.6	-12.5	-6.7	-1.5	8.6	52.0
2025/10/16	14:55:00	2719	0 0 0 0	0.2	1.8	0.3	-0.5	-5.8	-4.1	2.3	-0.5	-1.0	-2.1	3.1	-1.2	-4.2	-7.8	-1.7	-7.1	-6.8	-2.1	-1.3	31.3	12.7	-12.5	-6.7	-1.5	8.7	51.7
2025/10/16	14:55:00	2720	0 0 0 0	0.3	1.7	0.3	-0.5	-5.5	-3.9	2.5	-0.5	-0.6	-2.1	3.1	-1.2	-4.2	-8.0	-1.8	-6.9	-6.9	-2.1	-1.5	31.3	13.2	-12.5	-6.8	-1.3	8.7	51.7
2025/10/16	14:55:00	2721	0 0 0 0	0.2	1.8	0.3	-0.6	-5.3	-4.1	2.5	-0.6	-0.3	-2.1	2.9	-1.1	-4.3	-7.8	-1.8	-6.9	-6.8	-2.1	-1.8	31.3	13.5	-12.4	-6.7	-1.5	8.6	51.9
2025/10/16	14:55:00	2722	0 0 0 0	0.5	1.8	0.3	-0.6	-5.4	-3.9	2.3	-0.5	-0.4	-2.2	2.9	-1.2	-4.3	-7.7	-1.8	-6.9	-6.8	-2.2	-1.8	31.5	13.8	-12.2	-6.8	-1.5	8.7	51.9
2025/10/16	14:55:01	2723	0 0 0 0	0.3	1.7	0.5	-0.6	-5.3	-3.9	2.1	-0.5	-0.3	-1.9	2.9	-1.1	-4.4	-7.8	-1.8	-6.9	-7.0	-2.2	-1.9	31.3	14.1	-12.1	-6.8	-1.5	8.6	52.0
2025/10/16	14:55:01	2724	0 0 0 0	0.2	1.7	0.3	-0.5	-5.2	-3.8	2.1	-0.2	-0.2	-2.1	3.1	-1.2	-4.4	-7.7	-1.8	-6.9	-6.9	-2.2	-2.2	31.1	14.3	-12.2	-6.6	-1.5	8.7	50.6
2025/10/16	14:55:01	2725	0 0 0 0	0.3	1.2	0.5	-0.5	-5.3	-3.8	2.3	-0.3	-0.2	-2.0	2.9	-1.3	-4.4	-7.8	-2.0	-7.1	-6.7	-2.0	-2.3	31.5	14.9	-12.2	-6.4	-1.5	8.6	53.7
2025/10/16	14:55:01	2726	0 0 0 0	0.5	1.2	0.5	-0.8	-5.2	-3.9	2.5	-0.2	-0.3	-2.0	2.9	-1.2	-4.6	-7.7	-1.8	-7.1	-6.7	-2.2	-2.5	31.3	14.7	-12.2	-6.4	-1.2	8.7	53.1
2025/10/16	14:55:01	2727	0 0 0 0	0.3	0.9	0.6	-0.5	-4.9	-3.6	2.5	-0.3	-0.5	-2.0	2.9	-1.2	-4.5	-7.5	-2.0	-6.6	-6.8	-2.0	-2.5	31.1	14.7	-12.2	-6.4	-1.2	8.7	54.6
2025/10/16	14:55:01	2728	0 0 0 0	0.5	0.8	0.6	-0.8	-5.1	-3.8	2.3	-0.2	-0.6	-1.9	3.1	-1.1	-4.5	-7.5	-2.0	-6.8	-6.7	-2.2	-2.6	31.3	14.3	-12.4	-6.4	-1.2	8.7	52.3
2025/10/16	14:55:01	2729	0 0 0 0	0.6	0.6	0.9	-0.5	-5.0	-3.8	2.1	0.0	-0.7	-1.8	3.1	-1.3	-4.6	-7.5	-1.8	-7.1	-6.8	-2.2	-2.8	31.0	13.8	-12.1	-6.4	-0.9	8.7	53.4
2025/10/16	14:55:01	2730	0 0 0 0	0.6	0.6	0.8	-0.5	-5.0	-3.5	2.1	-0.2	-1.0	-1.9	2.9	-1.3	-4.7	-7.4	-2.0	-6.6	-7.0	-2.1	-2.9	31.1	14.9	-12.2	-6.4	-0.8	8.7	54.0
2025/10/16	14:55:01	2731	0 0 0 0	0.8	0.6	0.9	-0.6	-5.0	-3.6	2.1	0.2	-1.0	-1.7	3.1	-1.2	-4.7	-7.4	-2.0	-6.8	-6.9	-2.2	-2.8	31.3	14.7	-12.1	-6.3	-0.9	8.9	53.7
2025/10/16	14:55:01	2732	0 0 0 0	0.8	0.5	0.6	-0.5	-4.8	-3.6	2.3	0.0	-1.3	-1.5	2.9	-1.2	-4.6	-7.4	-2.0	-6.9	-7.1	-2.2	-2.8	31.1	14.7	-12.1	-6.4	-0.9	8.7	57.8
2025/10/16	14:55:02	2733	0 0 0 0	0.8	0.5	0.9	-0.5	-4.9	-3.6	2.1	0.0	-1.0	-1.5	3.1	-1.2	-4.6	-7.3	-1.8	-6.8	-7.1	-2.1	-2.5	31.0	15.0	-11.9	-6.1	-0.9	9.1	59.4
2025/10/16	14:55:02	2734	0 0 0 0	0.5	0.5	0.9	-0.6	-5.0	-3.6	2.1	0.2	-1.0	-1.6	2.9	-1.2	-4.6	-7.1	-2.0	-6.9	-7.0	-2.2	-2.9	31.3	16.4	-12.0	-6.1	-0.8	8.9	59.5
2025/10/16	14:55:02	2735	0 0 0 0	0.6	0.8	0.9	-0.5	-4.7	-3.5	2.5	0.2	-0.8	-1.5	3.1	-1.2	-4.5	-7.1	-2.0	-6.8	-7.2	-2.2	-2.9	31.9	17.8	-12.0	-6.3	-0.8	8.9	64.0
2025/10/16	14:55:02	2736	0 0 0 0	0.6	0.6	0.9	-0.3	-4.8	-3.6	2.1	0.2	-0.8	-1.4	2.9	-1.2	-4.5	-7.1	-1.8	-6.5	-7.2	-2.1	-2.8	31.0	17.0	-12.0	-6.3	-0.9	9.1	62.0
2025/10/16	14:55:02	2737	0 0 0 0	0.8	0.6	1.1	-0.5	-4.8	-3.5	2.1	0.2	-0.8	-1.4	2.9	-1.1	-4.5	-6.8	-1.8	-6.6	-7.5	-2.2	-1.8	30.1	15.6	-12.0	-6.1	-0.8	9.1	63.2
2025/10/16	14:55:02	2738	0 0 0 0	0.8	0.6	1.2	-0.3	-4.7	-3.5	2.1	0.2	-0.7	-1.3	3.1	-1.1	-4.2	-6.8	-2.0	-6.5	-7.6	-2.3	-1.6	30.4	15.3	-12.0	-6.1	-0.8	9.1	63.4
2025/10/16	14:55:02	2739	0 0 0 0	0.8	0.9	1.2	-0.2	-4.8	-3.6	2.3	0.2	-0.7	-1.3	2.9	-0.8	-4.2	-6.4	-1.8	-6.4	-7.6	-2.2	-1.6	31.1	16.3	-12.2	-6.0	-0.9	9.1	64.3
2025/10/16	14:55:02	2740	0 0 0 0	0.6	0.8	1.2	-0.5	-4.6	-3.5	2.3	0.3	-0.7	-1.3	2.9	-0.9	-4.0	-6.5	-1.8	-6.4	-7.6	-2.2	-1.8	31.5	17.5	-12.2	-6.0	-0.9	9.1	65.4
2025/10/16	14:55:02	2741	0 0 0 0	0.6	0.9	1.2	-0.5	-4.4	-3.5	2.3	0.3	-0.7	-1.1	2.9	-0.9	-3.8	-6.4	-1.8	-6.2	-7.6	-2.5	-1.8	31.5	17.3	-12.2	-6.0	-1.1	9.1	65.4
2025/10/16	14:55:02	2742	0 0 0 0	0.8	0.9	1.4	-0.6	-4.6	-3.5	2.3	0.3	-0.7	-1.1	2.9	-0.6	-3.9	-6.1	-1.8	-6.2	-7.7	-2.3	-1.9	31.8	17.5	-12.4	-6.0	-1.2	8.9	65.7
2025/10/16	14:55:03	2743	0 0 0 0	0.8	0.9	1.5	-0.5	-4.1	-3.5	2.1	0.5	-0.7	-1.2	2.9	-0.5	-3.7	-6.2	-1.7	-6.2	-7.8	-2.6	-1.6	31.5	17.6	-12.4	-6.1	-1.1	9.1	67.4
2025/10/16	14:55:03	2744	0 0 0 0	0.8	0.9	1.5	-0.3	-4.3	-3.5	2.1	0.6	-0.7	-1.0	2.9	-0.3	-3.8	-6.2	-1.8	-6.1	-7.9	-2.5	-1.0	31.1	16.9	-12.6	-5.9	-1.2	8.9	66.1
2025/10/16	14:55:03	2745	0 0 0 0	0.8	0.9	1.5	-0.5	-4.3	-3.5	2.1	0.6	-0.5	-1.0	2.9	-0.2	-3.7	-6.1	-1.5	-5.8	-7.9	-2.3	0.6	31.0	16.9	-12.5	-6.0	-1.1	9.2	66.4
2025/10/16	14:55:03	2746	0 0 0 0	0.8	0.9	1.5	-0.5	-4.1	-3.3	2.1	0.8	-0.5	-1.0	3.1	-0.1	-3.8	-6.1	-1.5	-5.8	-7.9	-2.5	2.3	31.0	16.7	-12.7	-6.0	-1.1	8.9	66.7
2025/10/16	14:55:03	2747	0 0 0 0	1.1	1.2	1.7	-0.3	-3.5	-3.2	2.1	0.8	-0.3	-0.8	2.9	-0.1	-3.7	-5.9	-1.5	-5.6	-7.9	-2.4	5.8	31.1	17.3	-12.6	-5.8	-1.1	8.7	67.0
2025/10/16	14:55:03	2748	0 0 0 0	1.1	1.1	1.5	-0.5	-3.8	-3.3	2.1	0.8	-0.2	-1.0	3.1	0.2	-3.7	-5.8	-1.5	-5.4	-8.0	-2.6	8.6	31.0	17.3	-12.7	-6.0	-1.2	8.9	66.6
2025/10/16	14:55:03	2749	0 0 0 0	1.1	1.2	1.5	-0.3	-3.5	-3.5	2.3	1.1	-0.3	-0.8	2.9	0.2	-3.7	-5.8	-1.5	-5.3	-8.1	-2.6	10.0	31.1	17.5	-12.8	-5.9	-1.2	9.1	66.9
2025/10/16	14:55:03	2750	0 0 0 0	1.2	1.2	1.7	-0.6	-3.2	-3.2	2.1	1.1	0.0	-1.0	2.9	0.3	-3.6	-5.8	-1.4	-5.1	-7.9	-2.5	11.0	31.0	17.6	-12.7	-6.0	-1.1	8.9	66.7
2025/10/16	14:55:03	2751	0 0 0 0	1.4	1.2	1.7	-0.5	-3.5	-3.3	2.1	1.2	-0.1	-1.0	2.9	0.5	-3.7	-5.8	-1.5	-5.0	-7.9	-2.5	11.4	31.3	17.8	-12.8	-5.9	-1.2	9.1	66.7
2025/10/16	14:55:03	2752	0 0 0 0	1.4	1.2	1.8	-0.3	-3.1	-3.3	2.3	1.1	0.0	-1.0	2.9	0.8	-3.7	-5.8	-1.4	-4.7	-7.8	-2.5	11.4	31.1	18.0	-12.8	-5.9	-1.1	8.9	67.0
2025/10/16	14:55:04	2753	0 0 0 0	1.4	1.2	2.0	-0.3	-3.1	-3.2	2.3	1.4	0.0	-1.0	3.1	0.8	-3.7	-5.8	-1.2	-4.5	-7.6	-2.6	11.5	31.1	18.3	-12.7	-6.1	-1.1	9.1	66.6
2025/10/16	14:55:04	2754	0 0 0 0	1.5	1.2	2.1	-0.3	-3.1	-3.1	2.1	1.4	0.0	-1.1	3.1	1.1	-3.6	-5.8	-1.2	-4.4	-7.7	-2.8	13.0	31.1	18.3	-12.7	-5.9	-1.1	9.1	66.7
2025/10/16	14:55:04	2755	0 0 0 0	1.5	1.2	2.3	-0.3	-3.1	-2.9	2.5	1.4	0.3	-0.9	3.1	1.2	-3.5	-5.6	-1.2	-4.2	-7.7	-2.8	14.0	31.3	18.4	-12.5	-6.0	-0.9	8.9	67.0
2025/10/16	14:55:04	2756	0 0 0 0	1.7	1.7	2.3	-0.2	-3.1	-3.1	2.3	1.5	0.2	-1.0	2.9	1.2	-3.3	-5.8	-1.1	-4.1	-7.7	-2.7	14.6	31.1	18.7	-12.6	-6.0	-1.1	9.1	66.7
2025/10/16	14:55:04	2757	0 0 0 0	1.7	1.7	2.5	-0.2	-3.1	-3.1	2.3	1.4	0.3	-1.1	2.9	1.4	-3.3	-5.8	-0.9	-3.9	-7.8	-2.6	14.6	31.3	18.7	-12.6	-6.1	-1.2	9.1	66.9
2025/10/16	14:55:04	2758	0 0 0 0	2.0	1.7	2.5	-0.2	-3.1	-3.0	2.3	1.4	0.3	-1.2	3.2	1.4	-3.1	-5.6	-1.1	-3.9	-7.7	-2.4	14.4	31.3	19.0	-12.6	-6.1	-1.1	8.9	67.0
2025/10/16	14:55:04	2759	0 0 0 0	1.8	2.0	2.6	0.0	-2.8	-2.9	2.1	1.4	0.3	-1.2	3.1	1.5	-3.1	-5.6	-0.9	-3.8	-7.7	-2.5	14.3	31.6	19.0	-12.6	-6.4	-1.1	8.9	67.0
2025/10/16	14:55:04	2760	0 0 0 0	1.7	1.8	2.6	0.0	-2.8	-2.7	2.1	1.4	0.3	-1.2	3.2	1.7	-3.0	-5.5	-0.9	-3.6	-7.7	-2.6	14.4	31.5	19.2	-12.6	-6.6	-1.1	8.9	67.0
2025/10/16	14:55:04	2761	0 0 0 0	2.0	1.8	2.5	-0.2	-2.8	-2.7	2.3	1.4	0.5	-1.1	3.1	1.7	-2.7	-5.6	-0.8	-3.6	-7.5	-2.6	14.1	31.3	19.3	-12.5	-6.9	-1.2	9.1	67.0
2025/10/16	14:55:04	2762	0 0 0 0	1.7	1.7	2.5	-0.2	-2.6	-2.7	2.1	1.5	0.5	-1.2	3.2	1.7	-2.8	-5.5	-0.9	-3.5	-7.5	-2.5	14.0	31.5	19.3	-12.6	-7.1	-1.2	9.1	66.9
2025/10/16	14:55:05	2763	0 0 0 0	2.0	1.8	2.6	0.0	-2.5	-2.7	2.3	1.5	0.6	-1.3	3.2	1.7	-2.7	-5.6	-0.8	-3.4	-7.4	-2.6	13.8	31.3	19.6	-12.7	-7.1	-0.9	9.2	67.0
2025/10/16	14:55:05	2764	0 0 0 0	2.0	2.0	2.6	0.0	-2.5	-2.6	2.1	1.7	0.6	-1.4	3.2	1.8	-2.5	-5.6	-0.8	-3.2	-7.4	-2.4	13.5	31.5	19.5	-12.8	-7.6	-1.2	9.1	66.9
2025/10/16	14:55:05	2765	0 0 0 0	2.1	2.1	2.6	0.0	-2.0	-2.6	2.5	1.7	0.9	-1.2	3.2	2.0	-2.7	-5.6	-0.7	-3.2	-7.2	-2.4	13.2	31.5	19.6	-12.6	-7.7	-1.2	9.1	67.2
2025/10/16	14:55:05	2766	0 0 0 0	2.0	2.1	2.5	0.0	-2.3	-2.5	2.1	1.8	0.9	-1.3	3.2	1.7	-2.8	-5.5	-0.8	-3.1	-7.2	-2.4	13.2	31.3	19.9	-12.7	-7.9	-1.1	9.2	67.2
2025/10/16	14:55:05	2767	0 0 0 0	2.0	1.8	2.6	-0.2	-2.1	-2.5	2.1	2.0	1.2	-1.5	3.1	2.0	-2.8	-5.6	-0.8	-3.1	-7.0	-2.4	12.9	31.3	19.8	-12.8	-8.1	-1.2	9.2	67.0
2025/10/16	14:55:05	2768	0 0 0 0	2.1	2.3	2.6	0.0	-1.8	-2.5	2.1	2.0	1.5	-1.4	3.2	2.0	-2.8	-5.8	-0.8	-3.2	-7.1	-2.4	12.9	31.3	19.9	-12.8	-8.1	-1.2	9.2	67.2
2025/10/16	14:55:05	2769	0 0 0 0	2.5	2.5	2.5	0.0	-2.0	-2.3	2.5	2.1	1.8	-1.6	3.2	2.0	-2.7	-5.8	-0.7	-3.3	-6.9	-2.3	12.6	31.3	19.9	-13.0	-8.4	-1.2	9.4	67.5
2025/10/16	14:55:05	2770	0 0 0 0	2.5	2.5	2.6	0.0	-2.0	-2.3	2.5	2.3	2.1	-1.6	3.2	2.0	-2.5	-5.8	-0.7	-3.3	-6.9	-2.2	12.6	31.3	20.3	-12.9	-8.6	-1.2	9.4	67.2
2025/10/16	14:55:05	2771	0 0 0 0	2.5	2.6	2.6	0.0	-2.1	-2.3	2.5	2.3	2.8	-1.6	3.2	2.3	-2.7	-5.9	-0.5	-3.4	-6.8	-2.1	12.6	31.1	20.3	-13.0	-8.7	-1.1	9.2	67.5
2025/10/16	14:55:05	2772	0 0 0 0	2.6	2.9	2.6	0.2	-2.0	-2.4	2.5	2.3	2.9	-1.6	3.2	2.5	-2.5	-5.8	-0.5	-3.4	-6.8	-2.1	12.6	31.1	20.3	-13.0	-8.9	-1.1	9.4	67.5
2025/10/16	14:55:06	2773	0 0 0 0	2.6	2.9	2.6	0.2	-1.9	-2.3	2.3	2.3	3.1	-1.6	3.2	2.3	-2.5	-5.9	-0.5	-3.5	-6.8	-2.2	12.9	31.1	20.4	-13.1	-9.1	-1.2	9.4	67.7
2025/10/16	14:55:06	2774	0 0 0 0	2.8	3.4	2.6	0.0	-1.8	-2.2	2.5	2.3	3.4	-1.8	3.2	2.5	-2.5	-5.9	-0.5	-3.3	-6.6	-2.0	12.9	31.3	20.6	-13.1	-9.1	-1.2	9.1	67.7
2025/10/16	14:55:06	2775	0 0 0 0	2.9	3.2	2.8	0.3	-1.8	-2.3	2.5	2.1	3.4	-1.7	3.2	2.6	-2.4	-6.1	-0.5	-3.4	-6.8	-2.1	12.9	31.3	20.6	-13.0	-9.3	-1.2	9.2	67.4
2025/10/16	14:55:06	2776	0 0 0 0	2.8	3.2	2.9	0.0	-1.6	-2.3	2.5	2.0	3.7	-1.8	3.2	2.8	-2.1	-6.1	-0.5	-3.3	-6.7	-2.0	12.9	31.1	20.7	-13.0	-9.4	-1.2	9.1	67.5
2025/10/16	14:55:06	2777	0 0 0 0	2.8	3.2	2.8	0.3	-1.7	-2.2	2.3	2.0	3.8	-1.8	3.4	2.6	-2.2	-6.1	-0.4	-3.4	-6.6	-2.0	13.0	31.3	20.6	-13.0	-9.6	-1.3	9.2	67.7
2025/10/16	14:55:06	2778	0 0 0 0	2.8	3.5	2.8	0.3	-1.9	-2.3	2.3	2.0	4.0	-1.9	3.2	2.6	-2.1	-6.1	-0.4	-3.3	-6.5	-2.1	13.0	31.3	20.4	-13.2	-9.7	-1.3	9.1	67.4
2025/10/16	14:55:06	2779	0 0 0 0	3.1	3.5	2.9	0.3	-2.0	-2.4	2.3	2.3	4.1	-1.8	3.4	2.6	-2.1	-6.1	-0.2	-3.2	-6.4	-2.1	12.9	31.3	20.3	-13.3	-9.7	-1.6	9.1	67.7
2025/10/16	14:55:06	2780	0 0 0 0	2.9	3.7	2.9	0.3	-2.1	-2.6	2.3	2.3	4.3	-1.9	3.2	2.5	-2.1	-6.1	-0.4	-3.3	-6.4	-2.1	12.9	31.3	20.1	-13.3	-10.0	-1.6	9.1	67.7
2025/10/16	14:55:06	2781	0 0 0 0	3.1	3.7	2.9	0.2	-2.2	-2.6	2.3	2.0	4.4	-1.9	3.2	2.3	-2.1	-5.9	-0.4	-3.1	-6.4	-2.0	12.7	31.3	19.8	-13.2	-10.0	-1.6	9.1	67.4
2025/10/16	14:55:06	2782	0 0 0 0	2.8	3.5	2.9	0.3	-2.1	-2.9	2.1	2.0	4.6	-2.1	3.4	2.0	-2.2	-6.1	-0.5	-3.3	-6.5	-1.9	12.7	31.5	19.6	-13.3	-10.0	-1.6	9.1	67.7
2025/10/16	14:55:07	2783	0 0 0 0	2.6	3.5	2.9	0.2	-2.2	-2.9	2.1	1.7	4.6	-2.0	3.4	1.8	-2.4	-6.1	-0.5	-3.4	-6.5	-1.9	12.9	31.3	19.3	-13.2	-10.1	-1.5	8.7	67.7
2025/10/16	14:55:07	2784	0 0 0 0	2.5	3.7	2.9	0.0	-2.2	-3.0	2.1	1.7	4.8	-2.0	3.5	1.5	-2.5	-6.1	-0.8	-3.5	-6.4	-2.0	12.9	31.3	19.3	-13.3	-10.3	-1.5	8.9	67.5
2025/10/16	14:55:07	2785	0 0 0 0	2.1	3.2	2.9	0.2	-2.1	-3.1	2.5	1.4	4.9	-2.1	3.2	1.4	-2.5	-6.1	-0.8	-3.6	-6.4	-2.1	12.7	31.3	19.0	-13.5	-10.6	-1.6	8.7	67.8
2025/10/16	14:55:07	2786	0 0 0 0	2.1	3.1	2.9	0.3	-2.1	-3.3	2.3	1.2	4.9	-2.3	3.2	1.4	-2.7	-6.2	-0.9	-3.9	-6.5	-2.1	12.9	31.3	18.9	-13.8	-10.6	-1.6	8.7	67.8
2025/10/16	14:55:07	2787	0 0 0 0	1.8	3.2	2.9	0.0	-1.8	-3.3	2.1	1.1	5.1	-2.3	3.2	1.2	-2.8	-6.4	-0.9	-3.7	-6.5	-2.2	13.0	31.3	18.6	-14.0	-10.6	-1.5	8.7	67.5
2025/10/16	14:55:07	2788	0 0 0 0	1.7	2.9	3.1	0.2	-1.9	-3.5	2.5	1.1	4.9	-2.1	3.1	0.9	-3.0	-6.4	-1.1	-4.0	-6.4	-2.2	13.2	31.3	18.3	-14.2	-10.7	-1.5	8.6	67.7
2025/10/16	14:55:07	2789	0 0 0 0	1.5	2.6	2.9	0.3	-1.7	-3.5	2.3	0.8	4.9	-2.2	3.2	0.8	-3.1	-6.4	-1.2	-4.1	-6.3	-2.2	13.2	31.3	17.8	-14.2	-10.7	-1.8	8.4	67.7
2025/10/16	14:55:07	2790	0 0 0 0	1.5	3.1	2.8	0.3	-1.8	-3.5	2.1	0.6	4.9	-2.2	3.2	0.6	-3.1	-6.7	-1.2	-4.3	-6.2	-2.2	13.2	31.3	17.5	-14.5	-10.8	-1.6	8.6	67.8
2025/10/16	14:55:07	2791	0 0 0 0	1.5	2.9	2.9	0.0	-2.0	-3.5	2.1	0.8	4.9	-2.2	3.2	0.3	-3.1	-6.7	-1.5	-4.4	-6.3	-2.1	13.3	31.5	17.0	-14.9	-10.8	-1.6	8.4	67.7
2025/10/16	14:55:07	2792	0 0 0 0	1.2	2.6	2.9	0.2	-2.2	-3.5	2.1	0.8	4.9	-2.2	3.2	0.3	-3.4	-6.8	-1.5	-4.6	-6.3	-2.2	13.7	31.5	16.7	-15.0	-10.7	-1.5	8.6	67.8
2025/10/16	14:55:08	2793	0 0 0 0	1.4	2.5	2.8	0.0	-2.5	-3.8	2.1	0.6	4.9	-2.3	3.2	0.0	-3.5	-6.8	-1.8	-4.8	-6.3	-2.3	13.7	31.3	16.4	-15.2	-10.7	-1.6	8.6	67.4
2025/10/16	14:55:08	2794	0 0 0 0	1.2	2.5	2.9	0.0	-2.3	-3.8	2.3	0.5	4.9	-2.2	3.4	-0.1	-3.5	-6.8	-2.1	-4.9	-6.3	-2.2	13.8	31.3	16.1	-15.2	-10.7	-1.8	8.4	67.8
2025/10/16	14:55:08	2795	0 0 0 0	1.1	2.5	2.8	-0.2	-2.8	-3.8	2.1	0.3	5.1	-2.2	3.2	-0.2	-3.6	-7.0	-2.1	-5.1	-6.3	-2.1	13.7	31.3	16.0	-15.0	-10.8	-1.8	8.4	67.7
2025/10/16	14:55:08	2796	0 0 0 0	0.9	2.1	2.6	-0.2	-2.8	-3.8	2.1	0.2	5.1	-2.2	3.2	-0.1	-3.5	-7.0	-2.1	-5.1	-6.2	-2.0	13.7	31.3	15.6	-15.3	-10.7	-1.8	8.4	67.7
2025/10/16	14:55:08	2797	0 0 0 0	0.8	2.3	2.9	0.0	-2.9	-3.8	2.3	0.2	5.2	-2.2	3.2	-0.3	-3.5	-7.0	-2.6	-5.4	-6.2	-2.1	13.7	31.3	15.5	-15.5	-10.6	-1.9	8.4	67.8
2025/10/16	14:55:08	2798	0 0 0 0	0.3	2.1	2.9	-0.2	-3.1	-3.8	2.1	0.0	5.2	-2.2	3.2	-0.3	-3.4	-7.0	-2.7	-5.6	-6.2	-2.2	13.7	31.3	15.2	-15.8	-10.7	-2.2	8.6	67.8
2025/10/16	14:55:08	2799	0 0 0 0	0.2	2.1	2.9	0.0	-3.1	-3.8	2.1	-0.2	5.4	-2.3	3.1	-0.5	-3.4	-7.1	-2.7	-5.8	-6.0	-2.2	13.7	31.5	15.0	-16.0	-10.4	-2.5	8.6	67.8
2025/10/16	14:55:08	2800	0 0 0 0	0.2	2.1	2.9	0.0	-3.5	-3.8	2.1	-0.3	5.2	-2.3	3.1	-0.7	-3.4	-7.1	-2.6	-5.8	-5.9	-2.4	13.7	31.3	14.9	-15.9	-10.6	-2.5	8.4	67.8
